scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,vggss,5055BM1GUWc_000079,581,3,1535,FHgtLE-TzQ4_000030,singing bowl,1.8092083337251097e-05,False,False
144k,vggss,5055BM1GUWc_000079,581,4,838,7uK5ctEget0_000020,people babbling,1.8232070942758583e-05,False,False
144k,vggss,51NV5b5e5As_000050,582,1,978,9ZBaKqh-Bmk_000131,"alligators, crocodiles hissing",7.4267272793804295e-06,False,False
144k,vggss,51NV5b5e5As_000050,582,2,4046,ik3SNmU2v9k_000135,pheasant crowing,1.4235739399737213e-05,False,False
144k,vggss,51NV5b5e5As_000050,582,3,4604,qPLJ0Gbu5D8_000013,fox barking,2.362785926379729e-05,False,False
144k,vggss,51NV5b5e5As_000050,582,4,4135,k3AYfr6PIgs_000019,dog bow-wow,2.5728595574037172e-05,False,False
144k,vggss,51nfpGY_AJk_000080,583,1,4185,kl2E2erlkRg_000050,playing flute,1.8382674170425162e-05,False,False
144k,vggss,51nfpGY_AJk_000080,583,2,2022,KqsNyXIEIwg_000030,"motorboat, speedboat acceleration",1.9517856344464235e-05,False,False
144k,vggss,51nfpGY_AJk_000080,583,3,628,5V0xKS-FGMk_000030,reversing beeps,2.611181844258681e-05,False,False
144k,vggss,51nfpGY_AJk_000080,583,4,222,17yDXvJTdeo_000603,people slurping,2.745480196608696e-05,False,False
144k,vggss,52GtuAAT-94_000042,584,1,797,7P_SwPV1FcU_000000,barn swallow calling,1.7659698642091826e-05,True,False
144k,vggss,52GtuAAT-94_000042,584,2,2686,SwRjY1-ojAU_000030,people babbling,1.9844957932946272e-05,False,False
144k,vggss,52GtuAAT-94_000042,584,3,691,6EwAjQDFHcs_000140,people eating crisps,2.4517688871128485e-05,False,False
144k,vggss,52GtuAAT-94_000042,584,4,3466,bJGv9bWBwYI_000001,coyote howling,3.6004112189402804e-05,False,False
144k,vggss,534-Tg2cSto_000030,585,1,3391,aNmPy_PCO1I_000080,cattle mooing,3.2817879400681704e-05,False,False
144k,vggss,534-Tg2cSto_000030,585,2,5006,xB2jrWz3N8E_000042,playing djembe,4.955754411639646e-05,False,False
144k,vggss,534-Tg2cSto_000030,585,3,4256,lcGYtyHeKR4_000055,wood thrush calling,5.651582614518702e-05,False,False
144k,vggss,534-Tg2cSto_000030,585,4,4048,ioQdfK6Ae9k_000000,playing djembe,5.698910899809562e-05,False,False
144k,vggss,53KoRxxr1jc_000030,586,1,1614,GNYKzDo4w7w_000110,machine gun shooting,1.0371061762270983e-05,False,False
144k,vggss,53KoRxxr1jc_000030,586,2,187,0nvBTp-q7tU_000112,driving snowmobile,1.0656114682205953e-05,False,False
144k,vggss,53KoRxxr1jc_000030,586,3,4844,u0VZUjxb4p8_000157,beat boxing,1.0844260032172315e-05,False,False
144k,vggss,53KoRxxr1jc_000030,586,4,1374,DNDz_sjBBY0_000230,lawn mowing,1.2115280696889386e-05,False,False
144k,vggss,55L7peYRB_Q_000120,587,1,4653,r-5NCjm4GlQ_000053,tap dancing,7.425213698297739e-05,False,False
144k,vggss,55L7peYRB_Q_000120,587,2,4834,tq3Hlgw2ZB0_000180,sharpen knife,7.918631308712065e-05,False,False
144k,vggss,55L7peYRB_Q_000120,587,3,3669,dwEU1TXu5bw_000174,slot machine,8.062181586865336e-05,False,False
144k,vggss,55L7peYRB_Q_000120,587,4,4816,tf7iVpC0nrU_000337,people eating noodle,8.926117880037054e-05,False,False
144k,vggss,55l9j-CggDQ_000030,588,1,2207,My0YmR6tYAk_000060,vacuum cleaner cleaning floors,1.7195872715092264e-05,False,False
144k,vggss,55l9j-CggDQ_000030,588,2,4978,wiOUhsE48-g_000461,black capped chickadee calling,1.8110205928678624e-05,False,False
144k,vggss,55l9j-CggDQ_000030,588,3,2771,U7vFb50UjgY_000040,lions roaring,1.955197330971714e-05,False,True
144k,vggss,55l9j-CggDQ_000030,588,4,1959,K5ChYCNCkvM_000030,playing hammond organ,1.9784458345384337e-05,False,False
144k,vggss,573QotnRHDY_000030,589,1,4063,izGLFfu3VAY_000026,playing flute,5.678097659256309e-05,False,False
144k,vggss,573QotnRHDY_000030,589,2,2428,PeWX2XHqnTw_000043,playing double bass,5.858097210875712e-05,False,False
144k,vggss,573QotnRHDY_000030,589,3,2721,TRW3OqA1cXE_000030,playing clarinet,8.092149801086634e-05,False,False
144k,vggss,573QotnRHDY_000030,589,4,2548,R60qQ3ag8y8_000100,playing piano,8.269759564427659e-05,False,False
144k,vggss,59iKy1LlNpo_000031,590,1,4110,jhTQR8w9SYI_000057,playing timbales,6.64159597363323e-06,False,False
144k,vggss,59iKy1LlNpo_000031,590,2,3045,XMATVI0hyR4_000093,yodelling,1.2183624676254112e-05,False,False
144k,vggss,59iKy1LlNpo_000031,590,3,5110,z8Wjdss5uMg_000010,playing piano,1.5033743693493307e-05,False,False
144k,vggss,59iKy1LlNpo_000031,590,4,423,3GtKbvwaycY_000037,playing bassoon,1.808352863008622e-05,False,False
144k,vggss,5A0sMC5olxI_000380,591,1,1104,AiHq9qStg00_000042,people marching,1.2531282663985621e-05,False,False
144k,vggss,5A0sMC5olxI_000380,591,2,668,61AWnBVuJL0_000040,people sobbing,1.5117897419258952e-05,False,False
144k,vggss,5A0sMC5olxI_000380,591,3,355,2VptepDtAZ4_000058,pheasant crowing,1.5135548892430961e-05,False,False
144k,vggss,5A0sMC5olxI_000380,591,4,3861,gB1ytjgpcW4_000190,people screaming,1.5416248061228544e-05,False,False
144k,vggss,5AWSzMZZgCA_000077,592,1,3293,_QsEc34hEik_000053,tap dancing,1.1536247257026844e-05,False,False
144k,vggss,5AWSzMZZgCA_000077,592,2,689,6EIgJvYx4AE_000551,playing oboe,1.892462751129642e-05,False,False
144k,vggss,5AWSzMZZgCA_000077,592,3,1882,JBTEFp-SiAA_000171,playing tambourine,2.0273613699828275e-05,False,False
144k,vggss,5AWSzMZZgCA_000077,592,4,1065,ALdjQ9kbwd8_000030,playing accordion,2.633866824908182e-05,False,False
144k,vggss,5AdvAAdZ8Xs_000570,593,1,4354,muuSxbHjipw_000112,alarm clock ringing,1.918672387546394e-05,False,False
144k,vggss,5AdvAAdZ8Xs_000570,593,2,176,0hfU27A6tus_000070,playing banjo,2.5176506824209355e-05,False,True
144k,vggss,5AdvAAdZ8Xs_000570,593,3,2761,U0uy9GWzSQ8_000065,snake hissing,2.6926618375000544e-05,False,False
144k,vggss,5AdvAAdZ8Xs_000570,593,4,4966,wPfv8ifzzyg_000030,lawn mowing,3.3434571378165856e-05,False,False
144k,vggss,5BLIgNC4-4w_000160,594,1,4882,uiLrE9GB0Uw_000023,telephone bell ringing,2.173423854401335e-05,False,False
144k,vggss,5BLIgNC4-4w_000160,594,2,2840,Us0qIYoVRvU_000144,slot machine,2.6877325581153855e-05,False,False
144k,vggss,5BLIgNC4-4w_000160,594,3,4289,m4HJsIC5-x0_000345,cow lowing,2.9920096494606696e-05,False,True
144k,vggss,5BLIgNC4-4w_000160,594,4,562,4p8n4Zf-WMM_000190,lighting firecrackers,3.3762044040486217e-05,False,False
144k,vggss,5BaYRFSfA68_000206,595,1,724,6azSzS5ZjN0_000051,disc scratching,2.166743070119992e-05,False,False
144k,vggss,5BaYRFSfA68_000206,595,2,2253,NUEfNw3Mdsw_000249,car engine idling,2.4156019208021462e-05,False,True
144k,vggss,5BaYRFSfA68_000206,595,3,2509,Qlov2pGggJ0_000101,tractor digging,2.671228867257014e-05,False,False
144k,vggss,5BaYRFSfA68_000206,595,4,4544,pb1RbeEwwmc_000057,playing congas,2.8894597562612034e-05,False,False
144k,vggss,5C58IGwUCFY_000030,596,1,2316,OCaW_fZF1e8_000251,chimpanzee pant-hooting,8.686763067089487e-06,False,False
144k,vggss,5C58IGwUCFY_000030,596,2,2044,L3lYFx1wx-M_000195,people eating noodle,8.854498446453363e-06,False,False
144k,vggss,5C58IGwUCFY_000030,596,3,33,-JUhUI_KvUI_000026,gibbon howling,9.575367585057393e-06,False,False
144k,vggss,5C58IGwUCFY_000030,596,4,4167,kRqRKQoKluE_000033,snake hissing,9.774874342838302e-06,False,False
144k,vggss,5CffrmMy0n4_000142,597,1,1789,IBq1BKfKfIk_000256,snake hissing,1.0614927305141464e-05,False,False
144k,vggss,5CffrmMy0n4_000142,597,2,2176,M_0KYUcqS8g_000009,chicken clucking,1.8569908206700347e-05,False,False
144k,vggss,5CffrmMy0n4_000142,597,3,2585,RfbXTxSx8jo_000350,people eating apple,1.878542752820067e-05,False,False
144k,vggss,5CffrmMy0n4_000142,597,4,1137,B-K7y3QUkkw_000030,people babbling,1.9204564523533918e-05,False,False
144k,vggss,5CffrmMy0n4_000164,598,1,1006,9t0s8TUHMiM_000020,snake hissing,1.0929645213764161e-05,False,False
144k,vggss,5CffrmMy0n4_000164,598,2,1375,DNwWLZCupMc_000300,mouse squeaking,1.675301064096857e-05,False,False
144k,vggss,5CffrmMy0n4_000164,598,3,3126,YJGLI8Eurm4_000006,bathroom ventilation fan running,1.779473495844286e-05,False,False
144k,vggss,5CffrmMy0n4_000164,598,4,242,1MaEJRh2oGY_000034,cheetah chirrup,2.1778834707220085e-05,False,True
144k,vggss,5DN1Q9s5B20_000030,599,1,3527,c-_S5Tt-gbw_000490,typing on typewriter,6.378070338541875e-06,False,False
144k,vggss,5DN1Q9s5B20_000030,599,2,3084,XvXsYOMYa0k_000157,elk bugling,7.5892789936915506e-06,False,False
144k,vggss,5DN1Q9s5B20_000030,599,3,2126,M7NvD1WJQ7o_000070,"engine accelerating, revving, vroom",7.733929123787675e-06,False,False
144k,vggss,5DN1Q9s5B20_000030,599,4,92,-rqhMzJRYoc_000030,people hiccup,1.069920926966006e-05,False,False
144k,vggss,5DW8WjxxCag_000030,600,1,1533,FH0MZoQHSro_000030,driving motorcycle,7.6071910370956175e-06,False,False
144k,vggss,5DW8WjxxCag_000030,600,2,137,0IzhjqyDzt8_000000,church bell ringing,1.4231703971745446e-05,False,False
144k,vggss,5DW8WjxxCag_000030,600,3,4472,oYEzy8gH6q8_000030,tapping guitar,2.3625030735274777e-05,False,False
144k,vggss,5DW8WjxxCag_000030,600,4,4028,iTmNN9uGRfs_000314,snake hissing,3.1050218240125105e-05,False,False
144k,vggss,5DjZHCumLfs_000011,601,1,2779,UAlfXv5Aabc_000046,air conditioning noise,6.180454874993302e-06,False,False
144k,vggss,5DjZHCumLfs_000011,601,2,4805,tYCgvipu3ko_000043,snake rattling,8.36709477880504e-06,False,False
144k,vggss,5DjZHCumLfs_000011,601,3,3797,fakJJOOLBhw_000083,elk bugling,1.382843402097933e-05,False,False
144k,vggss,5DjZHCumLfs_000011,601,4,1660,GtZEBM9fBts_000005,machine gun shooting,1.4260745047067758e-05,False,False
144k,vggss,5FEZg17q5hA_000260,602,1,5128,z_WasI8m3iM_000012,cat growling,1.3845050489180721e-05,False,False
144k,vggss,5FEZg17q5hA_000260,602,2,3770,fESL2PLuIwA_000140,ocean burbling,1.4623636161559261e-05,False,False
144k,vggss,5FEZg17q5hA_000260,602,3,1241,C1tpllWtBVk_000000,chimpanzee pant-hooting,1.5881812942097895e-05,False,False
144k,vggss,5FEZg17q5hA_000260,602,4,4291,m77lSpgTPpI_000016,sharpen knife,1.910840546770487e-05,False,False
144k,vggss,5FlNBuS7YgM_000140,603,1,2830,UoRitfnYmKU_000030,tapping guitar,4.677758624893613e-05,False,False
144k,vggss,5FlNBuS7YgM_000140,603,2,522,4L9KyVVsQOc_000030,tapping guitar,4.7378001909237355e-05,False,False
144k,vggss,5FlNBuS7YgM_000140,603,3,2884,VV-DgnPPhSo_000220,female singing,6.52352609904483e-05,False,False
144k,vggss,5FlNBuS7YgM_000140,603,4,1843,IiCNAp2sR9c_000030,singing choir,7.931788422865793e-05,False,False
144k,vggss,5G-00T0zJ14_000030,604,1,3686,e8iKX9r6nEA_000000,people belly laughing,1.0349982403567992e-05,False,False
144k,vggss,5G-00T0zJ14_000030,604,2,2604,RplzKlSlbR0_000023,people booing,1.0615863175189588e-05,False,False
144k,vggss,5G-00T0zJ14_000030,604,3,3746,eu_Ehoag0Vg_000244,people booing,1.089706438506255e-05,False,False
144k,vggss,5G-00T0zJ14_000030,604,4,949,9J8sce4390s_000106,playing washboard,1.1040530807804316e-05,False,False
144k,vggss,5GLnohP0IkU_000030,605,1,2628,SAFlijpaj0Q_000024,people shuffling,5.127298572915606e-05,False,False
144k,vggss,5GLnohP0IkU_000030,605,2,1303,ChBwdyjZAJI_000030,chicken crowing,5.730241537094116e-05,False,True
144k,vggss,5GLnohP0IkU_000030,605,3,1311,Cmb7oRnRLio_000034,whale calling,6.529685197165236e-05,False,False
144k,vggss,5GLnohP0IkU_000030,605,4,2585,RfbXTxSx8jo_000350,people eating apple,6.662347732344642e-05,False,False
144k,vggss,5Gu-I_I3I7Q_000029,606,1,1879,J6iYFxXuHrI_000654,disc scratching,3.52640709024854e-05,False,False
144k,vggss,5Gu-I_I3I7Q_000029,606,2,4350,mpNxnTHMCHs_000164,playing tambourine,4.249374978826381e-05,False,False
144k,vggss,5Gu-I_I3I7Q_000029,606,3,3419,acepdtp7F7Y_000348,people eating apple,4.553659164230339e-05,False,False
144k,vggss,5Gu-I_I3I7Q_000029,606,4,4220,l6RTgFxEWFY_000181,"race car, auto racing",4.9580601626075804e-05,False,False
144k,vggss,5GyhFsJoiYc_000044,607,1,2330,OMaV10b6-CU_000140,people sobbing,8.866046300681774e-06,False,False
144k,vggss,5GyhFsJoiYc_000044,607,2,3228,ZkNXSaL8GWQ_000003,air horn,1.1365290447429288e-05,False,False
144k,vggss,5GyhFsJoiYc_000044,607,3,2332,OOzxHnmlNhA_000017,parrot talking,1.2460752259357832e-05,False,False
144k,vggss,5GyhFsJoiYc_000044,607,4,3591,cqalBFm19UA_000221,tractor digging,1.33849389385432e-05,False,True
144k,vggss,5HQ0rDexH84_000184,608,1,1508,EqfXm8FwFe0_000009,"rowboat, canoe, kayak rowing",2.5821937015280128e-05,False,False
144k,vggss,5HQ0rDexH84_000184,608,2,3387,aLL-B4ul-Dg_000620,people eating noodle,2.892609882110264e-05,False,False
144k,vggss,5HQ0rDexH84_000184,608,3,1327,D-7c7OP4dFg_000051,"electric shaver, electric razor shaving",3.097151784459129e-05,False,False
144k,vggss,5HQ0rDexH84_000184,608,4,1921,JefjXywAVzs_000181,telephone bell ringing,3.129182368866168e-05,False,False
144k,vggss,5Hr6HKMTS18_000400,609,1,2210,N-kdCENmuAs_000039,penguins braying,1.8604683646117337e-05,False,False
144k,vggss,5Hr6HKMTS18_000400,609,2,2363,Op6UazVNEQg_000003,telephone bell ringing,2.187139034504071e-05,False,False
144k,vggss,5Hr6HKMTS18_000400,609,3,778,799dPLm5vs4_000002,pheasant crowing,2.4332504835911095e-05,False,False
144k,vggss,5Hr6HKMTS18_000400,609,4,1494,EWWyukVobq8_000009,people sniggering,3.117739106528461e-05,False,False
144k,vggss,5Hvz5Dn0IHA_000118,610,1,3993,hmD1w6133Og_000110,machine gun shooting,4.0264101698994637e-05,False,True
144k,vggss,5Hvz5Dn0IHA_000118,610,2,1066,ALtDtYnWFuo_000030,playing cello,4.3455776904011145e-05,False,True
144k,vggss,5Hvz5Dn0IHA_000118,610,3,272,1f-L1M-S6RQ_000030,"engine accelerating, revving, vroom",4.589865420712158e-05,False,False
144k,vggss,5Hvz5Dn0IHA_000118,610,4,3558,cQqDrbtd9Ec_000050,sharpen knife,5.3421703341882676e-05,False,False
144k,vggss,5IGRrTij-24_000030,611,1,3488,bf_I0tRLfh4_000030,playing trombone,2.079222940665204e-05,False,False
144k,vggss,5IGRrTij-24_000030,611,2,4272,lqeAf-DqE3I_000140,playing steelpan,2.3377690013148822e-05,False,False
144k,vggss,5IGRrTij-24_000030,611,3,3067,XcyHfR180hA_000008,playing congas,3.012820343428757e-05,False,False
144k,vggss,5IGRrTij-24_000030,611,4,1106,AjLuenrAsbE_000030,playing electric guitar,3.9099428249755874e-05,False,False
144k,vggss,5JHMkSN2rdc_000074,612,1,5032,xcATi4rdSu8_000002,wood thrush calling,4.76939248983399e-06,False,False
144k,vggss,5JHMkSN2rdc_000074,612,2,4231,lBftiRlNTYI_000363,alarm clock ringing,1.0633883903210517e-05,False,False
144k,vggss,5JHMkSN2rdc_000074,612,3,3895,g_p6sqfaXHM_000110,"bird chirping, tweeting",1.0742450285761151e-05,False,False
144k,vggss,5JHMkSN2rdc_000074,612,4,4777,t-6BSzXBNbM_000051,penguins braying,1.1118670045107137e-05,False,False
144k,vggss,5JHMkSN2rdc_000089,613,1,3118,YD0freJ-4q4_000041,baltimore oriole calling,4.711163910542382e-06,False,False
144k,vggss,5JHMkSN2rdc_000089,613,2,4539,p_6nbBAJNxI_000032,otter growling,8.083984539553057e-06,False,False
144k,vggss,5JHMkSN2rdc_000089,613,3,564,4q9NPjOpWy8_000146,wood thrush calling,8.482951670885086e-06,False,False
144k,vggss,5JHMkSN2rdc_000089,613,4,3442,awQP-69K3rY_000420,"bird chirping, tweeting",8.506202902935911e-06,False,False
144k,vggss,5JaMY3ZmbXM_000188,614,1,1069,AMvZ3ANXNW0_000320,"railroad car, train wagon",6.517343535961118e-06,False,False
144k,vggss,5JaMY3ZmbXM_000188,614,2,3095,Y-qOOR0izlE_000102,helicopter,1.575879105075728e-05,False,False
144k,vggss,5JaMY3ZmbXM_000188,614,3,3178,YzUXMKt3nF4_000026,driving snowmobile,1.6957459592958912e-05,False,False
144k,vggss,5JaMY3ZmbXM_000188,614,4,2410,PWLeqsU7nUI_000131,train wheels squealing,1.987033465411514e-05,False,False
144k,vggss,5KdvPp1_JeI_000184,615,1,3091,XyIAPpcvVro_000000,people sneezing,1.4398978237295523e-05,False,False
144k,vggss,5KdvPp1_JeI_000184,615,2,3677,e2yjPsXo4_M_000016,crow cawing,1.47571872730623e-05,False,False
144k,vggss,5KdvPp1_JeI_000184,615,3,1983,KS_5Qiec4AI_000009,warbler chirping,1.836507180996705e-05,False,False
144k,vggss,5KdvPp1_JeI_000184,615,4,3403,aU8dxXh2yqk_000390,chicken crowing,2.694452996365726e-05,False,False
144k,vggss,5KeG0Q_mzgg_000300,616,1,3235,ZnZtPgz8Sfw_000030,playing zither,2.167672619179939e-06,False,False
144k,vggss,5KeG0Q_mzgg_000300,616,2,2817,Ubd5GQAZMEo_000373,slot machine,8.886770956451073e-06,False,False
144k,vggss,5KeG0Q_mzgg_000300,616,3,745,6ptv5WYOzoI_000023,train whistling,2.4523833417333663e-05,False,False
144k,vggss,5KeG0Q_mzgg_000300,616,4,3319,_eBYRnly4m8_000097,playing cornet,2.5113813535426743e-05,False,False
144k,vggss,5LPLWyCFT7A_000022,617,1,1361,DGS6j6k14ak_000105,popping popcorn,7.133368399081519e-06,False,False
144k,vggss,5LPLWyCFT7A_000022,617,2,778,799dPLm5vs4_000002,pheasant crowing,7.645434379810467e-06,False,False
144k,vggss,5LPLWyCFT7A_000022,617,3,1778,I0Rj_topRmI_000005,telephone bell ringing,1.0541098163230345e-05,False,False
144k,vggss,5LPLWyCFT7A_000022,617,4,3864,gCHF0oBPZv8_000030,dog howling,1.4270936844695825e-05,False,False
144k,vggss,5LvUzlaQzok_000230,618,1,4120,jr2kxASSRBY_000030,baby crying,6.808682428527391e-06,False,True
144k,vggss,5LvUzlaQzok_000230,618,2,3460,bDpowdWB7lk_000021,dog bow-wow,8.611064004071523e-06,False,False
144k,vggss,5LvUzlaQzok_000230,618,3,978,9ZBaKqh-Bmk_000131,"alligators, crocodiles hissing",1.0476172974449582e-05,False,False
144k,vggss,5LvUzlaQzok_000230,618,4,2454,Q4cVLAbRVDc_000045,wind chime,1.0873295650526416e-05,False,False
144k,vggss,5MMIZJ0zCZk_000030,619,1,4768,smJRVhMRxIQ_000007,chinchilla barking,6.064462922950042e-06,False,True
144k,vggss,5MMIZJ0zCZk_000030,619,2,3704,eSSs8vV3VNc_000491,forging swords,7.2300340434594546e-06,False,False
144k,vggss,5MMIZJ0zCZk_000030,619,3,896,8ax7BlXzssY_000000,popping popcorn,8.740116754779592e-06,False,False
144k,vggss,5MMIZJ0zCZk_000030,619,4,1355,DDlAcAppYtE_000026,parrot talking,1.0325185030524153e-05,False,False
144k,vggss,5NQBuAOle3E_000008,620,1,697,6HA2HwIJ2Mw_000006,sheep bleating,1.0994554031640291e-05,False,False
144k,vggss,5NQBuAOle3E_000008,620,2,3322,_fprJMwmYoU_000221,cuckoo bird calling,1.1899436685780529e-05,False,False
144k,vggss,5NQBuAOle3E_000008,620,3,4678,rMrXgKbKssw_000051,playing tympani,1.5045197869767435e-05,False,False
144k,vggss,5NQBuAOle3E_000008,620,4,3787,fQRh2QW5RX8_000030,"bird chirping, tweeting",1.950122714333702e-05,False,False
144k,vggss,5NyjOIjRKKM_000018,621,1,2763,U2Z3gH8r1hE_000160,people babbling,1.2598430657817516e-05,False,False
144k,vggss,5NyjOIjRKKM_000018,621,2,5013,xPNQ_MQjp0g_000048,police car (siren),2.263072929054033e-05,False,False
144k,vggss,5NyjOIjRKKM_000018,621,3,4370,n4-THBrsn4o_000123,coyote howling,2.5419038138352334e-05,False,False
144k,vggss,5NyjOIjRKKM_000018,621,4,1882,JBTEFp-SiAA_000171,playing tambourine,2.958872755698394e-05,False,True
144k,vggss,5PhDkTZcLFE_000147,622,1,4995,x-t8155hXt4_000080,cat purring,5.023336598242167e-06,False,False
144k,vggss,5PhDkTZcLFE_000147,622,2,2601,Rp37k5_Eci0_000030,lions roaring,8.97757854545489e-06,False,True
144k,vggss,5PhDkTZcLFE_000147,622,3,3150,YaZx80MEyKs_000060,people whistling,1.0057996405521408e-05,False,True
144k,vggss,5PhDkTZcLFE_000147,622,4,4766,sgkwq9a7mgU_000000,toilet flushing,1.0109154573001433e-05,False,False
144k,vggss,5QNq0IEPICQ_000030,623,1,2765,U3OC4jICMlI_000020,people sobbing,8.125406566250604e-06,False,False
144k,vggss,5QNq0IEPICQ_000030,623,2,531,4TgXgwVndiw_000160,"child speech, kid speaking",1.0763199497887399e-05,False,False
144k,vggss,5QNq0IEPICQ_000030,623,3,570,4thEVesl7yA_000001,driving snowmobile,1.1213976904400624e-05,False,False
144k,vggss,5QNq0IEPICQ_000030,623,4,4913,vJ29SrUu6n4_000036,lions roaring,1.496750792284729e-05,False,False
144k,vggss,5QeFh-ZAf8E_000380,624,1,4874,uSRcSa1-d5o_000098,parrot talking,8.553308362024836e-06,False,False
144k,vggss,5QeFh-ZAf8E_000380,624,2,3749,exqbdXoRCUo_000210,skateboarding,1.0200287761108484e-05,False,False
144k,vggss,5QeFh-ZAf8E_000380,624,3,2794,UIM4OykJJrc_000046,dog growling,1.2140647413616534e-05,False,False
144k,vggss,5QeFh-ZAf8E_000380,624,4,2459,QAgy9r331v0_000030,cat caterwauling,1.4049067431187723e-05,False,False
144k,vggss,5R3bR-rkqIk_000146,625,1,4314,mMqRFspSg10_000184,lip smacking,2.359839345444925e-05,False,False
144k,vggss,5R3bR-rkqIk_000146,625,2,2555,RDG7jY7P_8M_000088,penguins braying,2.437652619846631e-05,False,False
144k,vggss,5R3bR-rkqIk_000146,625,3,4834,tq3Hlgw2ZB0_000180,sharpen knife,2.826006675604731e-05,False,True
144k,vggss,5R3bR-rkqIk_000146,625,4,3777,fJNauQt9Di0_000150,"playing violin, fiddle",2.879145358747337e-05,False,False
144k,vggss,5R3bR-rkqIk_000170,626,1,3523,bz20Ve-c1xI_000030,cap gun shooting,8.397065357712563e-06,False,False
144k,vggss,5R3bR-rkqIk_000170,626,2,32,-JUBdOr8Hes_000030,playing accordion,1.0992055649694521e-05,False,False
144k,vggss,5R3bR-rkqIk_000170,626,3,3365,a9lp5Gre6Mw_000009,playing cornet,1.6917965695029125e-05,False,False
144k,vggss,5R3bR-rkqIk_000170,626,4,2701,TAHDbSl7F_4_000290,cattle mooing,1.7591253708815202e-05,False,False
144k,vggss,5RAfE1H_CTA_000006,627,1,4470,oT8Vg7egGwI_000077,people booing,5.6584071899123956e-06,False,False
144k,vggss,5RAfE1H_CTA_000006,627,2,1648,GmgaXjkHfk4_000164,playing bass drum,1.2410576346155722e-05,False,False
144k,vggss,5RAfE1H_CTA_000006,627,3,1804,IJ0jeaVklt8_000016,playing snare drum,1.6977688574115746e-05,False,False
144k,vggss,5RAfE1H_CTA_000006,627,4,5015,xS0uJ2FiPIQ_000004,airplane flyby,1.916214205266442e-05,False,False
144k,vggss,5V0xKS-FGMk_000030,628,1,1463,ECVfSkmVy5Y_000001,elk bugling,4.092594826943241e-05,False,False
144k,vggss,5V0xKS-FGMk_000030,628,2,413,3AcKnYk_cLY_000030,"motorboat, speedboat acceleration",4.986569911125116e-05,False,False
144k,vggss,5V0xKS-FGMk_000030,628,3,4716,rmL21Z7wZuk_000020,blowtorch igniting,5.025245627621189e-05,False,False
144k,vggss,5V0xKS-FGMk_000030,628,4,5106,z6pCw302VWc_000098,alarm clock ringing,5.0825070502469316e-05,False,False
